		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-16	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
mechanic beaconsfield		12	10	11	11	10	10	10	11	12	12	14	11	11	9	11	11	13	16	15	15	14	16	12	18	11	8	9	9	6	10	12	10	9	8	5	7	7
mercedes service gippsland		6	6	12	5	3	5	5	6	9	4	9	11	5	5	11	5	5	5	4	6	7	5	7	7	4	7	8	5	7	8	5	8	9	8	8	8	9
porsche service gippsland		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
porsche service pakenham		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
porsche service phillip island		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
renault service officer		7	4	3	5	5	5	6	6	9	11	5	4	3	4	4	5	2	4	5	4	3	5	5	5	4	4	5	5	5	6	5	4	6	3	16	16	4
renault service pakenham		1	2	2	2	2	2	2	4	4	3	3	2	3	3	2	2	2	3	3	3	3	3	3	3	3	3	2	2	2	2	3	2	3	2	3	3	2
volkswagen service gippsland		5	5	5	3	2	4	3	5	5	5	5	4	5	5	12	4	10	5	4	4	7	7	16	17	9	4	5	5	5	5	6	6	6	6	6	5	9
vw service gippsland		6	9	6	7	3	6	5	6	5	5	5	5	6	7	4	4	4	5	12	8	7	4	8	5	8	5	6	4	5	4	5	4	5	3	4	3	8
mazda service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	73	7	6	6	6	5	4	5	6	5	3	3	3	3
mazda mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	57	6	5	5	5	5	4	4	4	3	2	2	2	2
toyota service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	65	47	7	8	8	6	8	9	9	6	5	7	7	9
toyota mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	6	4	1	4	2	1	1	1	1	1	1	1	1
landcruiser service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	1	1	1	1	4	1	1	1
landcruiser mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1
range rover service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	76	5	5	6	5	4	4	4	4	3	4	3	3	3
range rover mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	3	4	3	3	3	3	3	3	3	3	2	2	2
nissan service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	4	4	4	3	8	6	6	5	3	4	4	4
nissan mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	4	4	4	3	1	4	4	3	2	2	2	2	2
mitsubishi service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	5	5	5	5	4	4	5	7	7	4	4	4
mitsubishi mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	3	4	4	2	1	4	3	2	3	3	3
honda service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	5	4	4	4	3	3	3	4	4	4	4	4	3
honda mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	3	3	3	2	2	2	2	2	2	2	2	2	2
kia service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	82	36	39	6	6	5	5	5	5	5	4	5	5	5
kia mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	4	4	2	2	2	2	2	2	2	2	2	2
hyundai service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	74	6	5	5	5	5	4	4	4	4	4	5	5	5
hyundai mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	62	5	4	4	5	3	2	2	2	2	2	2	2	2
subaru service berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	6	6	5	6	6	6	6	6	5	5	6	6	6
subaru mechanic berwick		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	5	4	3	3	3	4	1	1	4	3	3	3	1
