		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-08	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-05	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
diesel mechanic keysborough		6	5	4	4	5	5	5	7	7	4	4	4	6	5	5	5	7	7	7	7	4	2	3	3	2	3	3	3	4	4	5	4	6	4	9	7	6
diesel mechanic narre warren		8	8	10	18	10	16	12	13	13	13	10	10	10	9	8	7	8	6	4	4	3	3	3	5	5	5	4	3	5	6	7	4	4	5	4	4	4
ford service dandenong		3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3
ford service hallam		4	4	4	3	4	7	5	5	7	7	4	3	4	3	5	5	5	5	5	5	3	2	4	3	2	1	2	1	1	1	1	1	1	2	2	2	2
holden service dandenong		4	4	4	5	5	6	5	6	6	5	6	6	6	6	4	4	5	4	3	2	2	3	3	3	5	4	4	4	4	4	4	3	3	4	4	4	3
holden service endeavour hills		2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
holden service narre warren		6	5	3	4	3	3	4	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	2	3	3	3	3	3	2	2	2	2	2	2	2	1	1
honda service dandenong		1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3
honda service endeavour hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2
hyundai service dandenong		4	4	3	3	3	3	3	3	3	3	3	3	3	2	3	2	3	2	3	2	3	3	3	4	4	4	4	4	4	3	3	3	3	3	4	4	4
log book service dandenong		28	14	12	15	12	14	12	15	15	21	23	20	15	16	22	13	24	27	30	27	36	39	39	39	25	26	27	22	23	22	22	26	27	25	36	40	25
log book service endeavour hills		2	1	1	2	3	4	4	5	5	5	6	4	6	5	5	2	2	2	3	4	1	2	5	2	2	2	4	3	2	2	3	1	2	2	2	2	2
log book service hallam		9	13	11	11	11	13	13	19	15	39	17	20	12	15	16	16	11	24	15	22	13	14	16	-	9	11	11	9	10	13	10	18	15	13	16	15	17
log book service hampton park		2	2	4	4	4	4	4	4	3	5	5	5	4	4	5	3	2	2	2	5	3	4	2	2	3	2	2	2	3	4	3	3	3	3	3	3	3
log book service narre warren		8	12	12	19	17	14	15	15	11	9	13	13	14	8	11	10	10	11	13	12	13	15	17	11	11	12	11	12	16	12	15	14	14	16	16	11	13
mazda service hallam		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1
mercedes mechanic keysborough		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
nissan service berwick		15	17	10	14	16	15	12	15	17	17	12	12	13	14	14	11	14	13	12	11	13	12	14	14	10	13	25	13	11	11	15	44	21	20	23	15	15
nissan service dandenong		4	4	3	3	3	3	3	3	3	2	3	3	3	3	2	2	2	3	2	3	2	3	4	5	5	5	6	5	5	5	7	4	4	5	5	5	5
roadworthy certificate berwick		5	5	5	5	4	5	4	6	6	5	5	6	4	5	4	5	5	1	5	5	5	5	5	5	5	5	6	6	6	8	8	6	7	7	8	7	5
roadworthy certificate carrum downs		5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	7	8	8	9	8	7	6	8	8	7	5	5	5	5	5	11	11	10	11	11	11
roadworthy certificate cranbourne		14	11	12	12	11	11	10	10	8	9	8	9	8	7	7	7	7	7	7	6	6	6	6	6	6	6	7	7	7	12	13	12	14	13	20	13	15
roadworthy certificate dandenong		41	51	40	50	45	48	36	37	41	35	36	36	28	22	21	20	22	21	19	23	35	31	-	30	22	28	27	30	22	26	28	33	33	35	24	24	23
roadworthy certificate endeavour hills		2	2	3	3	3	2	2	3	4	4	4	4	4	4	4	4	3	3	3	3	4	3	5	4	5	4	5	5	5	5	5	5	4	5	5	5	5
roadworthy certificate hallam		15	12	14	10	10	11	10	10	13	13	13	13	12	11	11	14	11	9	9	7	8	8	8	8	9	9	11	11	12	12	12	13	12	11	16	17	15
roadworthy certificate hampton park		4	4	4	4	2	3	3	2	3	4	3	4	3	3	2	2	2	2	2	3	3	3	4	3	3	3	3	3	4	4	5	5	5	6	6	3	5
roadworthy certificate keysborough		3	4	4	4	4	6	6	4	4	5	5	5	3	3	3	3	3	3	3	2	2	2	3	2	2	3	3	3	3	2	2	4	4	5	8	7	6
roadworthy certificate narre warren		7	6	8	9	6	5	5	6	7	6	6	6	6	6	6	6	6	6	6	6	6	7	7	7	7	7	7	6	6	6	6	7	7	7	7	7	8
subaru service berwick		8	8	8	9	9	7	7	7	7	12	7	6	7	8	6	6	6	8	19	10	7	6	8	8	8	8	6	7	7	7	8	15	13	7	14	10	10
subaru service hallam		2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2	2	2	2	2	2
toyota service berwick		5	6	4	5	5	7	4	5	5	6	6	5	7	9	8	7	7	8	10	10	11	11	9	11	6	5	5	6	7	7	6	6	5	6	9	11	11
toyota service dandenong		5	4	4	4	5	4	4	4	4	4	4	3	3	3	3	3	3	3	4	4	4	4	3	4	5	4	4	4	4	4	5	5	4	3	4	5	4
volkswagen service berwick		5	5	4	5	5	4	6	6	5	5	7	5	7	8	6	6	7	6	7	6	6	6	7	7	7	7	8	8	9	8	9	16	12	17	8	8	7
volkswagen service dandenong		2	3	3	4	4	5	6	6	7	6	6	6	6	5	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	6	6	5
volkswagen service endeavour hills		1	1	1	1	1	4	2	3	3	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
volkswagen service hallam		3	3	3	3	4	5	5	4	7	6	6	4	7	5	5	5	4	4	4	4	4	4	4	4	4	4	2	1	3	3	1	1	4	4	1	6	5
volkswagen service hampton park		3	4	2	3	3	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	-	1	1	1	1	2	1	1	2	2	2	2	2	1	1	1
volkswagen service keysborough		1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	3	3	3	26	2	2	2	2	3
volvo service hallam		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
