		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-15	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-02	2022-09-16	2022-09-29	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-14	2023-04-13	2023-05-17	2023-06-15	2023-07-10	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
reverse cycle air conditioning fairfield		-	-	-	-	-	-	-	-	-	-	-	-	13	10	14	16	50	54	15	41	35	48	20	11	13	8	8	20	19	16	18	17	12	13	18	15	15	11
reverse cycle air conditioning greensborough		-	-	-	-	-	-	-	-	-	-	-	-	8	7	7	10	10	12	11	9	8	9	13	16	15	13	14	11	13	15	16	11	13	16	15	13	10	11
reverse cycle air conditioning heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	7	7	6	7	7	10	9	11	10	7	3	4	5	4	4	3	4	3	3	3	2	1	7	10	8	7
reverse cycle air conditioning hoppers crossing		-	-	-	-	-	-	-	-	-	-	-	-	9	11	11	11	10	13	10	9	10	17	21	24	21	20	22	21	22	21	9	8	11	10	8	11	10	9
reverse cycle air conditioning ivanhoe		-	-	-	-	-	-	-	-	-	-	-	-	4	8	11	7	7	9	7	9	10	11	16	7	8	9	8	14	18	11	12	12	11	4	3	5	5	6
reverse cycle air conditioning melton		-	-	-	-	-	-	-	-	-	-	-	-	16	12	8	8	7	7	7	7	7	7	8	8	6	6	5	5	6	5	6	6	5	4	5	7	7	5
reverse cycle air conditioning mernda		-	-	-	-	-	-	-	-	-	-	-	-	10	9	10	9	9	13	11	10	10	12	16	16	14	13	13	16	14	15	11	9	10	9	9	13	12	11
reverse cycle air conditioning preston		-	-	-	-	-	-	-	-	-	-	-	-	5	7	10	14	15	12	8	9	14	16	19	13	12	12	17	14	17	8	8	10	17	10	8	11	14	11
reverse cycle air conditioning reservoir		-	-	-	-	-	-	-	-	-	-	-	-	7	4	7	7	7	7	6	9	5	6	7	10	9	12	9	10	10	6	6	5	9	9	9	7	9	7
reverse cycle air conditioning richmond		-	-	-	-	-	-	-	-	-	-	-	-	8	9	8	9	8	7	8	7	8	8	8	6	8	6	6	8	16	6	5	5	4	4	4	4	4	4
reverse cycle air conditioning ringwood		-	-	-	-	-	-	-	-	-	-	-	-	13	21	19	20	17	13	12	14	15	23	17	19	19	19	14	15	16	5	8	9	9	10	11	9	9	7
reverse cycle air conditioning rosanna		-	-	-	-	-	-	-	-	-	-	-	-	6	5	6	4	6	6	6	7	10	9	12	11	7	7	6	8	8	5	4	4	6	6	5	4	3	12
reverse cycle air conditioning roxburgh park		-	-	-	-	-	-	-	-	-	-	-	-	4	3	4	4	5	7	10	7	10	10	12	10	6	6	7	9	11	2	1	1	1	2	1	1	2	1
reverse cycle air conditioning thomastown		-	-	-	-	-	-	-	-	-	-	-	-	13	13	19	16	17	-	10	18	18	18	17	15	16	8	21	22	27	7	12	13	7	11	11	11	12	12
reverse cycle air conditioning thornbury		-	-	-	-	-	-	-	-	-	-	-	-	2	2	1	2	2	2	2	1	1	1	3	2	1	1	1	1	2	1	4	3	3	3	5	4	2	2
reverse cycle air conditioning werribee		-	-	-	-	-	-	-	-	-	-	-	-	10	10	12	13	15	10	13	13	13	15	21	13	16	18	21	18	19	19	13	8	9	9	9	8	6	10
reverse cycle air conditioning wollert		-	-	-	-	-	-	-	-	-	-	-	-	8	10	9	9	9	10	10	10	10	8	7	9	10	11	11	14	11	8	10	6	8	5	5	10	10	5
split systems mornington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	31	36	38	40	47	-	56	19	27	22	20	21	27	29	24	18	19	16	21	24	23	18	22
split systems mount waverley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	15	13	17	13	17	19	7	9	8	10	13	12	15	8	6	4	4	3	3	3	4	5
split systems glen waverley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	20	22	27	23	21	-	7	5	7	8	9	10	12	6	6	6	3	3	3	4	4	4
split systems broadmeadows		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	15	16	17	14	17	17	8	8	8	8	8	8	5	4	3	2	2	2	2	2	2	3
split systems pascoe vale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	10	11	11	8	13	12	8	10	11	8	11	13	14	7	7	5	5	2	2	2	3	3
split systems south morang		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	17	19	16	13	11	13	8	11	10	11	8	12	11	7	6	6	6	6	6	6	6	6
split systems coolaroo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	3	4	1	3	3	1	1	1	1	1	1	6	2	2	2	2	2	2	2	2	2
split systems glenroy		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	13	14	12	12	13	14	9	7	7	8	11	12	14	10	6	4	2	1	3	2	3	4
split systems hawthorn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	19	17	24	20	16	25	11	11	12	12	13	14	14	9	7	6	6	4	4	6	6	8
split systems kew		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	14	16	18	14	17	17	13	13	10	11	13	11	10	8	5	5	3	3	3	7	5	8
split systems box hill		-	-	-	-	-	-	-	-	-	-	-	-	15	28	15	23	25	20	25	29	22	29	12	10	9	10	16	18	15	9	7	5	5	5	6	4	19	18
split systems bulleen		-	-	-	-	-	-	-	-	-	-	-	-	11	13	21	13	15	20	26	13	12	14	7	8	12	9	13	11	12	5	6	7	5	5	5	5	9	10
split systems bundoora		-	-	-	-	-	-	-	-	-	-	-	-	14	13	18	18	20	23	22	18	17	21	10	9	7	7	8	10	11	4	3	2	2	2	2	1	1	6
split systems burwood		-	-	-	-	-	-	-	-	-	-	-	-	12	15	11	14	11	21	13	12	15	16	6	5	5	6	12	7	12	3	3	4	4	4	4	4	7	3
split systems canterbury		-	-	-	-	-	-	-	-	-	-	-	-	11	13	15	19	17	18	13	16	16	18	6	9	9	12	15	13	12	11	8	6	1	3	1	4	6	5
split systems coburg		-	-	-	-	-	-	-	-	-	-	-	-	11	12	12	8	10	15	15	13	15	19	10	15	14	11	11	11	12	11	9	7	3	4	4	4	4	8
split systems craigieburn		-	-	-	-	-	-	-	-	-	-	-	-	7	6	6	8	8	7	7	5	9	8	8	7	7	7	9	6	6	5	4	4	3	2	3	3	4	6
split systems diamond creek		-	-	-	-	-	-	-	-	-	-	-	-	13	16	13	12	12	15	15	11	10	10	8	8	11	13	8	7	7	6	6	6	4	3	4	6	6	3
split systems doncaster		-	-	-	-	-	-	-	-	-	-	-	-	15	18	15	23	19	16	21	24	26	19	11	13	10	13	18	17	16	13	12	12	9	8	9	9	20	19
split systems donvale		-	-	-	-	-	-	-	-	-	-	-	-	17	23	20	18	18	15	16	14	16	17	8	13	8	10	11	7	10	6	7	5	5	5	5	6	6	9
split systems doreen		-	-	-	-	-	-	-	-	-	-	-	-	21	22	15	17	16	19	16	18	18	16	10	11	11	11	15	15	19	13	11	10	8	7	7	6	9	11
split systems epping		-	-	-	-	-	-	-	-	-	-	-	-	22	24	28	22	26	23	32	26	29	30	17	13	16	14	17	21	20	12	12	8	17	1	6	5	15	16
split systems essendon		-	-	-	-	-	-	-	-	-	-	-	-	25	30	29	14	16	15	10	14	-	13	11	6	5	6	7	6	6	6	5	5	6	5	1	3	3	10
split systems fairfield		-	-	-	-	-	-	-	-	-	-	-	-	13	20	25	26	90	28	30	29	20	34	5	8	7	11	12	17	4	4	4	4	3	2	2	5	9	8
split systems greensborough		-	-	-	-	-	-	-	-	-	-	-	-	12	11	13	17	16	16	16	15	14	19	12	10	13	14	16	16	18	13	11	9	7	7	11	11	15	16
split systems heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	15	13	9	11	10	12	18	22	23	23	7	9	12	11	13	13	13	8	6	5	3	2	7	4	4	11
split systems hoppers crossing		-	-	-	-	-	-	-	-	-	-	-	-	22	23	23	22	11	24	15	15	24	25	14	9	15	15	19	17	16	12	8	8	10	4	5	4	10	12
split systems ivanhoe		-	-	-	-	-	-	-	-	-	-	-	-	15	15	13	12	11	14	13	12	10	11	5	4	6	7	11	15	12	5	7	5	5	8	5	4	9	9
split systems melton		-	-	-	-	-	-	-	-	-	-	-	-	14	15	13	15	16	12	12	10	10	12	11	11	10	13	6	6	6	7	7	8	5	6	8	8	8	8
split systems mernda		-	-	-	-	-	-	-	-	-	-	-	-	11	9	10	9	11	15	16	14	16	16	8	8	8	8	9	9	10	8	6	6	1	1	6	6	7	8
split systems preston		-	-	-	-	-	-	-	-	-	-	-	-	10	13	14	21	25	23	17	18	17	19	15	16	14	15	19	19	20	13	12	13	13	13	14	15	31	17
split systems reservoir		-	-	-	-	-	-	-	-	-	-	-	-	11	12	12	14	14	18	25	19	15	17	11	8	12	15	19	16	17	11	10	12	15	11	11	10	7	10
split systems richmond		-	-	-	-	-	-	-	-	-	-	-	-	11	13	14	12	19	12	14	8	10	8	9	10	8	7	6	5	11	5	5	6	6	6	6	6	13	9
split systems ringwood		-	-	-	-	-	-	-	-	-	-	-	-	17	27	21	21	24	13	14	12	12	15	14	14	14	15	14	14	16	10	11	12	7	7	8	8	16	9
split systems rosanna		-	-	-	-	-	-	-	-	-	-	-	-	4	6	9	14	13	5	15	12	4	7	3	6	7	7	7	6	11	9	8	7	7	7	6	8	9	10
split systems roxburgh park		-	-	-	-	-	-	-	-	-	-	-	-	8	3	5	8	8	10	13	13	15	15	7	5	5	6	7	6	6	5	5	4	3	3	4	3	4	3
split systems thomastown		-	-	-	-	-	-	-	-	-	-	-	-	18	20	20	22	20	19	18	18	24	22	12	9	12	12	14	17	13	11	6	8	6	6	6	5	12	14
split systems thornbury		-	-	-	-	-	-	-	-	-	-	-	-	3	3	2	2	2	3	2	2	1	2	2	1	1	1	2	2	2	3	1	1	1	1	1	1	1	2
split systems werribee		-	-	-	-	-	-	-	-	-	-	-	-	38	40	32	18	32	22	25	28	21	30	14	13	12	13	14	19	15	10	7	7	6	5	6	6	5	9
split systems wollert		-	-	-	-	-	-	-	-	-	-	-	-	15	15	15	14	16	16	16	14	16	13	6	6	6	7	8	6	8	6	6	5	6	5	5	4	6	6
ducted gas heating mornington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27	28	27	33	26	30	29	45	30	13	16	18	18	18	16	14	12	11	11	12	13	14	14
ducted gas heating mount waverley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	21	20	21	15	15	19	12	8	5	5	6	10	7	6	6	2	2	3	3	3	3	4
ducted gas heating glen waverley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	25	25	23	15	25	18	24	27	26	25	9	11	7	7	6	5	6	7	6	3	4	6	6
ducted gas heating broadmeadows		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	8	9	8	9	9	11	14	8	1	1	1	1	2	1	1	1	1	1	1	1	1	1
ducted gas heating pascoe vale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	13	10	11	10	10	8	9	12	1	6	1	1	1	1	1	1	1	1	1	1	2	1
ducted gas heating south morang		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	13	13	16	11	11	13	14	9	7	7	8	7	8	3	3	5	3	3	3	3	3	3
ducted gas heating coolaroo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	4	4	4	2	2	3	4	1	1	2	2	1	1	1	1	1	1	1	1	1	1
ducted gas heating glenroy		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	7	6	7	8	7	9	11	6	1	4	1	3	3	3	3	2	1	1	1	1	2	4
ducted gas heating hawthorn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	31	16	14	14	14	13	28	12	11	11	11	10	8	8	7	6	1	1	2	3	4	6
ducted gas heating kew		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	17	15	13	13	15	16	26	13	8	9	9	10	8	6	1	1	4	2	3	2	3	3
ducted gas heating box hill		-	-	-	-	-	-	-	-	-	-	-	-	29	18	15	16	30	18	24	17	14	17	29	12	9	9	10	11	9	6	5	4	5	2	2	2	3	3
ducted gas heating bulleen		-	-	-	-	-	-	-	-	-	-	-	-	6	6	6	9	7	7	8	10	12	12	13	12	1	1	1	5	1	4	3	3	1	1	1	2	3	5
ducted gas heating bundoora		-	-	-	-	-	-	-	-	-	-	-	-	14	12	13	15	24	21	17	-	18	17	20	15	6	7	6	5	6	4	3	3	4	3	2	3	4	5
ducted gas heating burwood		-	-	-	-	-	-	-	-	-	-	-	-	14	8	10	10	12	12	10	12	15	13	9	7	6	6	6	6	1	1	3	1	2	1	3	1	3	1
ducted gas heating canterbury		-	-	-	-	-	-	-	-	-	-	-	-	8	6	7	9	8	5	8	7	5	6	11	8	1	1	2	2	3	3	2	2	1	1	1	1	1	1
ducted gas heating coburg		-	-	-	-	-	-	-	-	-	-	-	-	12	12	12	8	9	9	11	11	10	12	17	10	7	8	7	7	7	5	4	4	3	2	1	1	3	1
ducted gas heating craigieburn		-	-	-	-	-	-	-	-	-	-	-	-	7	8	8	8	10	8	11	6	8	8	7	9	8	8	8	8	9	6	5	6	3	4	2	3	3	4
ducted gas heating diamond creek		-	-	-	-	-	-	-	-	-	-	-	-	4	4	5	5	5	8	10	4	6	6	11	9	7	8	6	6	7	5	4	5	4	4	4	1	1	3
ducted gas heating doncaster		-	-	-	-	-	-	-	-	-	-	-	-	31	18	19	23	22	17	30	21	20	29	28	12	10	10	10	11	9	6	6	3	2	3	3	3	3	3
ducted gas heating donvale		-	-	-	-	-	-	-	-	-	-	-	-	14	16	18	-	14	15	15	14	19	17	11	6	1	8	8	1	1	1	1	1	1	1	1	1	1	1
ducted gas heating doreen		-	-	-	-	-	-	-	-	-	-	-	-	4	2	3	3	3	3	3	3	3	5	3	2	4	3	4	3	3	2	2	3	2	2	2	2	2	2
ducted gas heating epping		-	-	-	-	-	-	-	-	-	-	-	-	12	14	16	16	14	14	14	14	14	16	18	14	7	9	10	10	8	6	6	5	4	4	5	5	6	10
ducted gas heating essendon		-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	2	2	2	2	3	7	4	5	6	7	6	5	5	5	3	4	3	2	2	1	1	2	2
ducted gas heating fairfield		-	-	-	-	-	-	-	-	-	-	-	-	8	6	8	6	23	35	10	24	19	26	16	4	4	5	4	4	3	2	2	2	2	2	2	2	2	4
ducted gas heating greensborough		-	-	-	-	-	-	-	-	-	-	-	-	16	14	16	18	14	13	12	11	13	13	11	15	8	9	9	10	10	9	7	6	7	5	10	5	5	9
ducted gas heating heidelberg		-	-	-	-	-	-	-	-	-	-	-	-	19	9	10	9	11	11	13	6	5	5	8	7	8	6	6	8	8	1	3	2	1	1	1	1	1	4
ducted gas heating hoppers crossing		-	-	-	-	-	-	-	-	-	-	-	-	5	5	4	6	5	5	5	4	9	7	10	9	6	6	7	8	7	7	6	4	5	4	4	3	3	7
ducted gas heating ivanhoe		-	-	-	-	-	-	-	-	-	-	-	-	4	2	5	13	12	13	15	10	12	16	24	11	6	1	1	1	6	1	1	1	1	1	1	2	3	7
ducted gas heating melton		-	-	-	-	-	-	-	-	-	-	-	-	7	5	6	5	7	7	6	6	8	6	9	12	7	10	8	12	10	7	6	3	3	3	3	3	3	1
ducted gas heating mernda		-	-	-	-	-	-	-	-	-	-	-	-	15	13	14	12	13	14	15	12	14	15	17	7	8	9	10	8	8	1	1	1	1	1	1	1	1	1
ducted gas heating preston		-	-	-	-	-	-	-	-	-	-	-	-	9	7	6	9	9	11	8	6	6	11	13	7	7	4	9	8	2	2	2	2	2	3	2	5	3	2
ducted gas heating reservoir		-	-	-	-	-	-	-	-	-	-	-	-	6	5	6	7	6	9	8	6	6	8	14	16	7	9	8	9	6	5	5	1	1	1	1	1	2	1
ducted gas heating richmond		-	-	-	-	-	-	-	-	-	-	-	-	15	8	16	15	17	16	13	10	13	11	17	14	4	3	4	5	4	2	1	2	1	4	2	1	1	3
ducted gas heating ringwood		-	-	-	-	-	-	-	-	-	-	-	-	6	5	4	6	6	8	10	8	13	15	16	14	12	12	12	15	14	11	6	7	7	6	7	6	7	3
ducted gas heating rosanna		-	-	-	-	-	-	-	-	-	-	-	-	4	4	5	5	5	5	6	5	6	5	4	10	5	5	5	5	4	3	3	3	4	3	2	3	3	5
ducted gas heating roxburgh park		-	-	-	-	-	-	-	-	-	-	-	-	13	7	9	16	15	13	15	11	13	15	17	9	12	6	5	3	1	1	1	1	1	1	1	1	1	1
ducted gas heating thomastown		-	-	-	-	-	-	-	-	-	-	-	-	8	8	11	12	12	-	13	11	11	12	20	15	7	2	2	2	1	1	1	3	2	2	2	3	5	4
ducted gas heating thornbury		-	-	-	-	-	-	-	-	-	-	-	-	8	7	7	10	11	15	12	12	14	18	15	2	1	1	1	1	1	1	1	1	1	1	1	1	3	3
ducted gas heating werribee		-	-	-	-	-	-	-	-	-	-	-	-	9	8	9	10	6	7	8	7	7	7	8	8	7	8	8	8	7	7	7	6	6	6	6	5	5	6
ducted gas heating wollert		-	-	-	-	-	-	-	-	-	-	-	-	-	6	7	8	8	7	6	6	5	3	9	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1
air conditioning blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	25	23	29	32	36	36	23	44	25	16	17	13	18	21	19	21	13	23
air conditioning fawkner		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	12	11	20	13	11	9	11	16	14	12	8	6	8	5	6	6	6	11
air conditioning greenvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	11	16	23	25	22	14	16	13	16	11	10	11	14	10	10	7	6	13
air conditioning maribyrnong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	11	8	19	20	11	10	10	10	12	7	4	1	1	2	1	1	1	1
air conditioning northcote		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	14	16	12	14	12	14	16	16	17	11	13	11	8	9	10	8	11	11
air conditioning camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	20	23	29	25	26	-	21	34	39	17	15	15	15	16	16	19	23	38
air conditioning clayton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	23	24	29	26	27	38	30	30	20	17	13	14	19	19	17	56	15	11
air conditioning mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	14	17	20	22	20	15	16	18	19	9	8	8	7	5	7	5	8	9
air conditioning lalor		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	18	21	30	-	30	14	24	15	11	6	3	2	3	3	3	3	4	7
air conditioning surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	12	12	12	10	12	17	23	16	15	10	9	9	8	10	11	11	8	18
ducted heating blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	19	25	33	27	16	14	19	20	19	9	8	7	5	6	5	6	8	12
ducted heating fawkner		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	10	12	16	12	7	6	8	8	9	5	5	3	3	1	1	3	3	3
ducted heating greenvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	14	17	21	7	7	7	14	9	9	6	5	1	3	3	2	2	2	4
ducted heating maribyrnong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	5	6	7	3	3	4	5	4	1	1	2	1	1	1	1	1	1	2
ducted heating northcote		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	7	7	6	10	6	7	8	7	7	2	1	1	1	1	2	1	1	3
ducted heating camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	16	16	20	15	8	12	15	11	12	1	6	5	1	3	15	19	8	10
ducted heating clayton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	45	10	12	19	12	9	8	11	10	9	7	6	5	1	5	4	4	4	3
ducted heating mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	15	16	22	19	9	10	10	8	10	7	7	5	8	6	6	5	6	6
ducted heating lalor		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	16	16	22	15	11	11	12	10	7	3	5	6	4	3	2	2	2	5
ducted heating surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	11	13	16	13	10	9	11	10	11	3	3	4	2	2	5	4	6	6
heating and cooling blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	17	18	21	17	17	25	22	43	22	17	13	10	12	14	14	12	14	19
heating and cooling fawkner		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	12	10	23	19	16	18	19	19	16	10	6	6	6	5	5	9	5	8
heating and cooling greenvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	10	15	15	16	13	16	15	15	12	9	6	5	6	6	4	6	6	5
heating and cooling maribyrnong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	8	7	13	9	10	11	11	9	10	5	1	1	1	1	1	1	1	1
heating and cooling northcote		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	11	13	9	14	14	15	16	16	13	11	8	6	7	16	7	6	8	13
heating and cooling camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	16	19	20	22	21	21	24	17	25	16	13	13	13	14	17	14	13	19
heating and cooling clayton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	20	18	18	25	12	14	18	16	11	8	7	14	9	9	5	33	3
heating and cooling mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	14	16	17	17	20	17	22	15	15	11	7	7	7	7	7	7	6	10
heating and cooling lalor		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	14	14	18	18	12	13	15	12	13	5	4	1	1	1	3	4	4	5
heating and cooling surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	9	10	12	12	12	12	15	17	16	13	8	5	4	6	7	12	10	10
reverse cycle air conditioning blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	15	16	18	16	17	16	17	26	16	12	12	11	12	10	12	9	10	21
reverse cycle air conditioning fawkner		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	11	12	13	13	10	10	11	13	11	6	6	4	3	1	1	3	3	4
reverse cycle air conditioning greenvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	9	10	13	11	7	9	15	11	11	5	6	7	8	5	7	5	5	3
reverse cycle air conditioning maribyrnong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	8	7	6	7	7	7	7	7	6	1	1	1	1	1	1	2	1	2
reverse cycle air conditioning northcote		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	11	9	13	10	8	9	8	8	9	6	5	4	3	2	3	2	4	6
reverse cycle air conditioning camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	22	24	25	22	22	23	39	26	32	32	34	16	15	13	12	16	34	12
reverse cycle air conditioning clayton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	45	11	14	19	12	10	8	9	8	8	4	3	5	5	4	5	3	1	2
reverse cycle air conditioning mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	13	13	20	18	21	15	10	10	10	3	10	4	5	5	3	2	4	6
reverse cycle air conditioning lalor		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	13	9	11	8	8	9	7	4	1	1	1	1	1	1	1	1	1	3
reverse cycle air conditioning surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	8	10	18	13	10	13	16	13	13	7	5	7	10	11	9	9	8	9
split systems blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	18	19	12	11	12	14	16	12	13	7	6	4	2	1	2	3	5	4
split systems fawkner		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	10	9	4	3	5	5	9	9	10	5	4	2	2	2	2	2	3	2
split systems greenvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	10	10	10	3	7	8	8	9	11	4	3	3	3	2	1	1	1	1
split systems maribyrnong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	10	8	6	7	6	6	8	8	1	3	3	1	1	2	2	2	3	5
split systems northcote		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	13	12	9	11	9	9	10	11	10	6	6	6	2	2	2	2	3	3
split systems camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	19	17	12	10	9	11	16	15	17	9	9	7	5	6	12	8	5	7
split systems clayton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	16	22	4	5	5	9	11	12	9	7	5	6	1	4	14	6	7	10
split systems mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	13	14	8	14	13	12	16	13	13	9	8	3	5	4	2	5	4	6
split systems lalor		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	15	15	6	10	11	11	5	7	7	1	1	2	2	2	2	2	1	2
split systems surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	11	13	6	6	10	9	9	9	10	8	6	7	7	4	2	3	6	7
ducted gas heating blackburn		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	26	21	38	10	8	8	8	8	6	6	4	4	4	3	3	3	8	9
ducted gas heating fawkner		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	10	11	14	4	3	1	1	3	1	2	1	1	1	1	1	1	1	1
ducted gas heating greenvale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	12	14	18	4	1	1	1	2	2	2	2	1	2	1	2	2	2	2
ducted gas heating maribyrnong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	5	6	6	3	2	1	3	2	2	1	1	1	1	1	1	1	3	3
ducted gas heating northcote		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	9	9	9	11	2	1	1	1	3	1	2	1	1	1	1	1	1	2
ducted gas heating camberwell		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	15	14	-	6	6	8	8	8	4	1	1	3	1	2	1	4	6	12
ducted gas heating clayton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	16	19	12	8	9	5	6	6	3	3	1	1	3	3	3	3	7
ducted gas heating mitcham		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	17	15	15	11	8	9	9	10	9	5	5	4	5	5	5	4	6	7
ducted gas heating lalor		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	12	11	16	6	4	6	7	7	1	1	3	1	2	2	1	1	1	3
ducted gas heating surrey hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	12	11	14	10	5	6	8	10	7	3	3	1	1	2	4	1	3	4
