		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-08	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-15	2024-09-20	2024-10-18	2024-11-14
timber windows narre warren		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber windows pakenham		2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
timber windows rosebud		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
timber windows rowville		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2	2
timber windows seaford		2	3	2	2	3	2	1	1	1	2	2	3	3	2	2	2	2	1	2	2	2	2	2	2	2	3	2	2	2	3	3	3	4	2	2	6	2
timber windows wheelers hill		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows berwick		2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	1	1	2	2	1	1	1	1	2	1	1	2	3	2	1
doors and windows brighton		1	1	1	1	1	2	2	1	1	1	2	2	2	48	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
doors and windows carrum downs		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1
doors and windows cheltenham		1	1	2	2	1	2	2	1	1	1	1	1	1	8	1	1	1	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
doors and windows clayton		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows cranbourne		3	3	3	3	3	3	3	3	3	5	3	3	3	3	3	3	2	3	3	3	3	3	3	4	4	4	4	4	4	3	3	3	3	3	3	3	3
doors and windows frankston		1	1	1	1	1	1	1	3	3	3	3	3	2	2	1	3	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
doors and windows langwarrin		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows moorabbin		2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
doors and windows mornington		1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows mornington peninsula		1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
doors and windows narre warren		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows pakenham		2	2	1	1	2	2	2	2	2	2	2	2	1	2	1	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	1	1	1	2	1	1
doors and windows rosebud		2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
doors and windows rowville		1	2	3	3	2	1	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	2	3	3	3	3	4
doors and windows seaford		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	2	2
doors and windows wheelers hill		2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	12	1	1	1	1	1	1	1	1	1	1
doors and windows beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
doors and windows braeside		2	1	3	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	2	2	2	2	3	3	3	3	3	3	2	2	2	3	3	3
doors and windows chelsea		4	2	3	2	4	2	2	2	2	1	2	2	1	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows dandenong		17	15	11	12	13	11	12	8	7	7	5	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	4	5	5	4	4	4	4	5	4	4	4
doors and windows hallam		2	1	1	1	2	2	1	1	1	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1	2	2	2	1	1	1	1	3	2	2	2
doors and windows hampton		3	2	2	4	5	2	2	2	3	3	3	3	5	5	3	1	4	6	3	5	5	5	4	4	4	4	3	4	3	3	3	3	3	2	4	2	1
doors and windows hastings		1	2	1	1	1	1	1	1	1	8	1	1	1	1	1	7	7	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows oakleigh		9	10	3	4	6	25	4	2	3	2	2	1	1	2	1	1	2	1	1	1	1	1	2	2	2	1	1	1	1	1	4	1	1	3	3	2	3
doors and windows officer		-	-	3	-	-	3	-	1	1	86	1	-	73	86	83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows rye		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	2	2	2	2
doors and windows skye		5	5	1	2	2	2	4	1	1	1	1	-	-	1	-	1	1	-	1	-	-	-	1	1	1	1	1	1	86	-	-	-	-	-	-	-	-
doors and windows somerville		5	2	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	2	2	2
doors and windows springvale		5	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	1	1	2	2	3	2
doors and windows Mount Waverley		7	3	4	1	3	2	1	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	1	1	1	1	2	2	1	1	1	1	1	1	2	5	3
doors and windows Glen Waverley		4	4	3	4	3	8	2	7	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2
doors and windows Endeavour Hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows Hampton Park		1	1	1	1	1	1	1	1	1	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows Keysborough		3	5	2	4	4	17	14	3	2	2	2	2	2	1	2	2	1	1	1	1	1	3	2	2	3	4	3	4	2	3	5	3	1	2	2	3	2
doors and windows Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
doors and windows Mount Martha		9	2	21	17	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	2	2	2	1	2	2	1	2	1	2	2	2
entrance doors beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1
entrance doors braeside		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors chelsea		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
entrance doors dandenong		3	3	4	3	8	2	3	4	4	3	2	1	1	1	1	3	1	1	1	1	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	2
entrance doors hallam		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors hampton		13	17	10	13	17	21	16	11	11	14	12	12	22	21	15	17	10	11	10	8	8	10	13	15	14	17	22	18	21	16	19	23	20	12	19	26	20
entrance doors hastings		1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	3	4	5	4	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors oakleigh		3	3	3	3	3	3	6	3	2	2	2	2	2	2	1	1	1	1	2	2	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1
entrance doors officer		39	2	24	8	2	8	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors rye		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors skye		6	1	1	1	1	1	1	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	1	1	8	3	2	6	6	4	7	5	2	3
entrance doors somerville		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors springvale		3	3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	5	3	2	2	2	2	3	2	4
entrance doors Mount Waverley		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors Glen Waverley		1	1	1	2	2	1	5	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1
entrance doors Endeavour Hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors Hampton Park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors Keysborough		9	12	1	1	1	1	10	9	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
entrance doors Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
entrance doors Mount Martha		1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1
front doors braeside		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors chelsea		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors dandenong		5	8	8	7	6	5	9	8	9	8	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors hallam		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors hampton		14	15	13	13	23	20	24	17	15	14	15	16	14	13	18	18	12	11	11	12	12	13	14	16	15	20	20	22	22	23	25	24	24	18	21	28	23
front doors hastings		1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	4	2	4	5	4	1	2	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors oakleigh		2	2	2	11	10	4	2	2	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors officer		-	25	-	2	2	6	1	14	5	7	6	3	6	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors rye		2	2	2	3	4	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors skye		1	1	12	1	1	1	1	1	1	1	1	1	1	91	-	1	1	1	1	1	1	1	1	1	1	1	1	30	30	10	30	11	30	29	12	48	31
front doors somerville		8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors springvale		4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	6	4	2	2	2	2	2	2	2
front doors Mount Waverley		1	1	1	1	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors Glen Waverley		3	3	2	2	2	8	2	10	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	2	1	1	1	2	1	1	1
front doors Endeavour Hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors Hampton Park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors Keysborough		1	1	11	1	3	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
front doors Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
front doors Mount Martha		2	2	2	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
bifold doors braeside		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
bifold doors chelsea		14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors dandenong		11	10	9	8	4	9	7	2	6	2	2	2	2	2	1	1	3	3	3	2	1	3	2	3	3	4	2	3	4	4	4	4	4	3	3	4	3
bifold doors hallam		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors hampton		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	4	2	1
bifold doors hastings		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors oakleigh		2	2	7	1	1	2	5	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	2	2	2	2	1	2	1	1
bifold doors officer		2	2	2	2	2	1	1	3	1	4	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors rye		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors skye		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	5	1
bifold doors somerville		6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors springvale		1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	2	2
bifold doors Mount Waverley		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors Glen Waverley		1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors Endeavour Hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors Hampton Park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors Keysborough		10	10	1	1	1	2	4	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4
bifold doors Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bifold doors Mount Martha		1	5	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	1	2	2	2	2	1	1	9	2	2
internal doors braeside		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors chelsea		3	1	1	1	4	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-	3	1	1	1	7	1	1
internal doors dandenong		4	9	7	7	6	2	3	2	5	4	3	4	2	2	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors hallam		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors hampton		23	30	21	23	30	29	29	27	23	30	29	32	27	31	30	32	25	24	25	24	21	21	24	25	23	32	32	34	34	39	41	49	45	32	38	36	38
internal doors hastings		1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	4	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors oakleigh		3	4	3	11	3	4	4	4	2	2	2	2	2	2	2	2	2	2	2	3	2	1	1	1	1	1	1	1	1	3	2	1	1	1	8	2	3
internal doors officer		2	9	7	6	6	5	1	2	6	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	-
internal doors rye		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors skye		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	23	1	1	1	1	1	1	1	1	1	1	1	12	35	19	3	34	10	3	32	7	24
internal doors somerville		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors springvale		6	4	3	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	4	4	4	6	5	4	3	2	3	2	3	3
internal doors Mount Waverley		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	3
internal doors Glen Waverley		3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	3	3	3	2	2	2	2	2	2	2	3	2	2	2
internal doors Endeavour Hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors Hampton Park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors Keysborough		10	2	2	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	3
internal doors Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
internal doors Mount Martha		3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors berwick		3	4	3	3	3	3	3	3	3	3	3	3	3	4	4	2	2	2	2	4	4	4	3	3	3	3	3	3	3	4	4	4	4	3	3	3	2
sliding doors brighton		2	2	2	2	2	2	3	4	5	-	74	2	2	77	4	4	7	6	3	6	-	2	2	2	2	2	2	1	1	1	2	1	1	1	1	1	3
sliding doors carrum downs		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors cheltenham		1	1	1	2	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
sliding doors clayton		1	2	2	3	1	1	2	3	3	3	2	2	2	2	1	1	1	1	1	1	1	4	1	1	1	1	1	2	2	2	1	1	2	2	3	3	1
sliding doors cranbourne		4	5	4	4	5	4	3	3	5	4	4	4	4	4	4	5	3	3	3	4	4	4	4	4	4	2	1	2	3	3	2	2	2	2	2	2	2
sliding doors frankston		3	4	4	3	2	3	2	2	2	2	2	2	1	1	1	2	1	2	1	1	2	2	1	1	1	2	3	4	2	4	3	2	2	3	3	3	2
sliding doors langwarrin		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1
sliding doors moorabbin		3	3	3	3	3	3	3	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	3	3	3	4
sliding doors mornington		2	2	3	2	3	2	3	3	2	3	3	3	2	3	3	2	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2
sliding doors mornington peninsula		1	2	2	2	2	2	2	2	2	4	4	2	2	3	2	1	1	1	1	2	2	2	2	2	2	2	2	1	3	2	3	3	2	3	2	4	4
sliding doors narre warren		2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors pakenham		3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	1	2	2	1	2	2	5	2	2	2	2	2	1	2	2	2	2	2	2	2	1	2
sliding doors rosebud		1	2	3	3	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2
sliding doors rowville		1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	2	2	2	1	1	1	1	1	1	1	1	2	2	2	2	2	2	7	2	2
sliding doors seaford		1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors wheelers hill		1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors beaconsfield		1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors braeside		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	1	1	2	1	2	2	2	2	2	2	1	1	1	1	3
sliding doors chelsea		3	2	2	2	2	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	2	1	2	2	2	1	2	2	1	1	2
sliding doors dandenong		17	15	15	19	16	14	7	6	13	6	4	3	5	4	7	4	4	4	4	5	5	6	5	5	5	5	5	4	5	4	2	2	4	5	5	5	5
sliding doors hallam		1	1	2	1	2	2	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
sliding doors hampton		2	5	5	3	4	4	3	2	4	3	3	3	2	3	4	3	3	4	5	7	4	3	4	2	2	3	3	2	2	3	4	2	2	4	6	5	5
sliding doors hastings		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	10	1	1	1	9	10	10	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors oakleigh		21	19	3	24	3	3	3	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	1	2	2	2	2	2	3	3	2	2
sliding doors officer		-	3	-	2	2	25	3	3	3	3	4	3	3	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors rye		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors skye		25	6	41	5	2	4	4	4	4	4	2	2	1	2	-	-	4	3	3	5	4	4	5	4	2	3	2	27	27	-	28	-	-	-	29	-	-
sliding doors somerville		11	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors springvale		4	4	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
sliding doors Mount Waverley		3	2	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors Glen Waverley		31	3	3	3	2	23	5	1	3	3	3	2	2	2	2	2	1	1	2	2	2	2	1	1	2	2	2	1	1	2	2	1	1	1	1	1	1
sliding doors Endeavour Hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors Hampton Park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors Keysborough		20	21	1	2	2	11	10	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	2	2	2
sliding doors Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
sliding doors Mount Martha		6	1	14	15	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium doors beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	1	1	1
aluminium doors braeside		4	3	4	3	5	1	1	1	1	1	1	1	1	2	2	3	3	3	3	4	4	4	2	2	3	3	3	3	3	3	3	3	3	3	2	3	3
aluminium doors chelsea		6	4	4	6	7	3	3	4	4	4	4	2	2	2	5	3	3	3	3	3	2	2	2	2	2	3	2	2	3	2	2	2	2	3	2	2	2
