		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-10	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-09	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-04	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
alarm systems hallam		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	51	37	6	16	22	9	9	8	9	13	11	10	5	5	3	2	3	2	1	3	7
alarm systems carrum downs		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	6	7	9	9	7	8	8	8	8	7	5	19	19	19	4	3	4	7	12
alarm systems mentone		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	8	7	6	5	5	4	4	6	6	6	6	6	4	4	7	6	7	11
alarm systems noble park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	12	4	5	14	5	5	6	7	7	7	6	6	6	4	6	6	5	4	5	9
alarm systems pascoe vale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	5	11	6	7	3	4	5	4	2	3	4	3	2	2	2	4	4	5	10
alarm systems keysborough		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	26	22	3	2	3	4	5	2	3	3	3	3	3	3	4	4	4	5	4	6	9
alarm systems mordialloc		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	8	3	1	4	3	2	2	2	2	2	2	2	3	2	3	4	7	10
alarm systems chelsea		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	31	13	11	11	3	2	3	3	3	2	3	3	3	3	3	2	2	3	3	3	11
alarm systems mulgrave		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	31	4	4	5	13	5	5	5	5	7	6	8	3	3	3	4	2	4	4	10
alarm systems seaford		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	9	4	5	3	3	5	5	6	4	16	14	16	15	2	2	5	8	8
alarm systems maribyrnong		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	3	3	3	3	4	4	3	4	3	4	3	3	8	3	4	3	4	5
alarm systems lynbrook		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	9	1	2	2	2	3	2	3	3	3	3	4	3	3	3	3	4	5	6	8
alarm systems dingley village		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	6	2	2	3	2	3	4	5	5	4	4	4	3	3	3	3	3	3	3	8
alarm systems doveton		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	8	2	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	4
alarm systems endeavour hills		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	14	7	11	12	12	5	4	5	4	4	4	5	8	3	4	5	2	3	2	5	10
alarm systems hampton park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	7	5	4	5	6	8	8	5	4	6	5	5	5	4	4	5	8	8	6	8
alarm systems langwarrin		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	14	3	3	6	5	7	6	14	17	13	15	7	8	6	6	6	5	8
alarm systems officer		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	23	-	-	1	3	3	-	-	3	4	3	3	3	3	5	5	4	-	31
alarm systems wheelers hill		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	3	3	5	5	4	12	4	4	5	3	3	3	2	2	3	3	3	4	9
alarm systems melbourne cbd		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	52	35	35	24	17	23	18	15	18	9	9	24	15	16	12	19	8	13	9	16	16
alarm systems aspendale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	2	2	3	3	2	2	2	2	2	2	2	3	2	12	14	13	13	11	10
car key cutting melbourne		13	15	17	21	23	22	26	28	22	23	25	19	18	19	22	20	22	13	21	52	56	50	44	38	62	72	67	66	47	55	49	63	21	32	55	30	37
car locksmith melbourne		36	38	39	33	33	33	36	25	24	29	30	25	20	22	16	12	13	11	45	45	82	70	76	81	78	82	29	27	29	50	54	46	32	35	36	29	37
emergency car locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	14	12	12	11	11	10	9	34	34	47	41	46	49	51	61	54	53	23	24	18	41	32	39	36	16	31
after hours locksmith melbourne		61	5	6	7	5	6	6	6	6	6	6	6	6	7	10	9	9	9	12	17	20	31	18	30	24	20	26	25	57	50	52	48	64	66	66	50	47
commercial locksmith melbourne		8	7	8	8	10	5	7	6	7	9	15	8	7	7	5	4	4	6	6	9	12	27	24	26	23	21	14	14	-	-	73	74	75	87	82	-	22
access control melbourne		41	33	48	40	31	35	30	28	33	30	40	13	14	7	6	8	6	5	-	14	11	31	28	29	-	50	75	58	51	56	75	-	62	63	67	11	23
locksmith in melbourne		18	21	30	31	26	27	30	23	31	29	30	32	32	41	39	27	40	47	37	62	39	-	35	31	25	24	45	29	67	27	44	35	48	50	48	57	31
locksmith melbourne		22	21	35	29	31	41	46	40	50	47	51	47	48	56	43	21	26	44	30	80	50	39	48	34	42	48	61	53	73	41	51	45	60	55	73	75	35
melbourne locksmith		24	23	59	73	65	59	56	57	62	67	79	82	83	73	71	27	-	52	37	-	51	54	45	35	46	41	52	62	54	45	58	67	84	74	60	53	40
bump proof locks melbourne		2	1	1	8	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1
salto access control melbourne		2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	2	2	8	6	9	7	7	6	5	5	5	4	5	5	5	6	4	5	6
salto door hardware melbourne		4	4	3	3	3	3	1	2	3	3	3	3	3	3	3	3	2	3	6	4	7	6	8	8	8	4	5	9	8	7	7	6	6	10	9	11	10
salto lock melbourne		2	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	2	3	3	6	4	7	7	7	6	6	5	6	4	4	5	7	7	7	8	8
salto locks melbourne		3	2	2	2	2	2	2	2	1	2	1	1	1	1	1	1	2	2	2	2	7	5	6	10	9	7	7	7	6	5	6	6	5	8	5	6	9
galaxy door locks melbourne		2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	-	1	-	2	3	4	2	2	2	1	3	5	4	7	8	8	8
galaxy locking systems melbourne		1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	1	3	3	6	4	4	4	4	4	4	4	4	3	5	5	5	7	6	5	6
bilock cylinder melbourne		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	3	2	2	2	3	4	2	4
bilock melbourne		3	1	2	2	3	3	3	3	2	2	4	4	4	4	4	4	4	4	3	3	4	3	3	4	4	3	3	3	4	4	4	4	4	4	5	5	5
locks with master key melbourne		3	2	1	4	2	1	1	1	1	1	1	1	2	2	1	1	1	2	4	4	4	4	4	6	4	5	6	5	4	3	3	4	4	4	8	2	2
master key lock melbourne		3	4	2	3	2	3	1	3	3	2	3	2	3	2	1	1	1	2	5	5	5	5	5	7	5	4	5	4	4	4	4	4	4	5	5	3	3
master key lock system melbourne		3	2	2	3	3	2	2	2	2	2	1	1	1	1	1	1	1	2	4	4	4	4	4	7	4	4	5	6	4	4	4	4	4	4	4	4	8
master key system melbourne		4	4	1	5	5	3	1	3	3	1	2	1	2	3	2	2	2	3	6	4	6	6	7	11	9	7	11	10	9	6	8	5	9	7	8	6	8
master keying system melbourne		4	4	3	5	4	3	4	3	4	1	2	1	2	2	2	2	2	2	4	5	5	4	4	11	11	10	10	9	7	6	6	6	6	6	7	6	8
locksmith melbourne eastern suburbs		3	2	2	1	1	2	2	2	3	3	3	1	1	1	4	3	3	2	3	5	5	6	5	5	5	5	5	4	5	4	5	6	7	7	7	12	16
locksmith melbourne cbd		11	13	15	14	14	15	13	13	13	13	16	15	16	14	16	17	17	17	16	19	16	20	22	22	25	35	31	29	28	49	28	23	25	22	23	26	25
cut car keys		11	4	10	10	11	10	11	14	15	7	7	10	7	11	19	24	20	14	-	-	-	-	-	64	-	-	-	-	-	-	-	-	-	-	-	-	-
emergency car locksmith		-	-	-	-	-	-	-	-	-	-	-	79	8	8	6	4	6	5	9	14	20	60	33	44	16	16	21	-	12	12	11	-	69	76	70	19	19
24 hour emergency locksmith		2	2	4	6	4	19	6	5	4	7	4	5	12	5	12	6	8	10	24	30	25	24	36	25	18	57	31	31	-	-	-	-	-	-	-	59	41
commercial locksmith		7	6	17	17	12	10	11	13	14	12	14	9	6	5	5	6	5	5	8	9	10	9	8	13	17	10	14	17	21	61	77	45	74	-	-	-	83
salto access control		21	21	11	19	20	17	18	14	14	13	14	19	23	26	19	21	19	9	8	7	40	18	43	16	16	29	36	31	31	17	53	28	31	52	23	48	31
salto key card		-	-	-	-	50	47	43	51	39	52	39	72	70	81	63	63	71	66	68	84	-	89	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
galaxy master key systems		3	4	4	3	3	4	4	3	4	4	4	4	4	4	4	4	4	4	6	7	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	5	6
bilock cylinder		6	7	4	5	5	6	6	6	6	8	10	9	10	9	9	10	8	8	22	23	19	14	16	21	21	23	38	30	28	22	27	24	27	35	20	26	26
bilock padlock		4	7	7	2	4	7	5	6	5	6	7	10	8	10	12	14	17	16	22	23	20	-	17	27	27	30	-	-	40	35	23	31	30	28	18	30	28
locks with master key		7	10	19	17	7	21	5	27	34	32	28	31	34	24	-	32	38	-	-	81	-	-	-	-	-	-	-	-	-	44	44	45	58	49	59	54	63
locks with master key system		10	15	11	10	11	16	17	26	28	9	12	14	16	11	-	11	12	-	-	44	44	43	48	51	50	48	64	67	56	49	82	47	64	51	47	48	56
master key company		-	-	-	-	-	-	-	-	-	-	-	-	-	-	82	51	51	20	-	22	28	37	37	35	-	20	9	7	5	2	3	7	80	45	31	12	53
master key door lock system		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	-	-	31	41	42	35	-	30	33	33	32	31	40	-	36	30	27	34	30
master key for all locks		6	16	16	22	22	21	26	36	22	22	18	32	24	20	-	40	25	15	-	-	63	-	-	24	-	-	-	-	-	23	72	33	45	41	43	34	41
master key lock		-	21	21	25	22	23	18	34	38	31	-	-	-	-	-	47	-	-	-	-	-	-	-	-	-	-	55	53	67	58	67	51	58	-	-	-	-
master key system		36	28	25	29	37	54	54	78	80	44	34	35	37	37	37	57	56	66	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
master keys for locks		3	2	2	2	3	10	5	10	10	8	9	6	10	15	-	19	19	-	-	-	-	80	70	54	56	67	60	52	67	60	-	50	62	49	68	46	56
master lock		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
master lock system		14	24	21	16	9	9	9	11	18	9	10	15	9	9	-	-	10	-	-	-	27	-	-	32	30	-	-	34	32	19	57	26	38	42	25	26	21
emergency locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	20	20	21	30	32	21	32	31	33	32	34	47	35	47	46	71	58	50	42	32
24 hour locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	9	12	11	13	20	14	22	23	18	19	20	27	27	47	29	40	37	36	29	29
master key systems melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	4	6	6	7	8	6	12	11	9	11	12	10	8	11	8	7	9	8	7	10
auto key cutting melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	12	23	42	48	46	43	34	63	56	36	36	30	31	51	35	23	25	27	23	28
auto key locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	29	19	38	53	87	83	75	72	82	86	39	34	69	39	61	53	32	35	34	26	31
auto key transponder melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	7	6	7	14	16	20	18	23	2	4	4	17	18	17	3	1	7	6	7	10
auto locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	25	43	45	70	53	65	64	62	98	30	27	29	33	33	38	24	24	21	13	20
automotive locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	24	27	64	69	85	83	82	92	82	-	33	29	27	32	37	31	20	23	27	21	22
car keys locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	13	25	44	76	72	73	64	74	95	80	73	49	67	75	71	34	38	39	31	41
car replacement keys		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	77	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
cheap auto locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	21	28	47	63	67	55	52	58	70	72	36	32	35	33	32	42	25	41	28	19	24
emergency auto locksmith		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	6	9	11	15	27	13	12	13	12	12	13	30	12	13	11	45	16	14	8	14
locksmith automotive		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	39	45	-	-	-	-	-	-	33	-	-	-	49	-	54	52	-	-	-	43	45
locksmith for car keys melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	14	42	35	57	47	50	45	56	70	74	68	49	59	61	76	39	41	42	44	46
locksmiths for cars melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	30	20	50	56	-	-	85	83	36	90	-	28	34	33	52	40	21	20	23	22	24
mobile auto locksmith		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	53	58	-	68	-	91	-	-	-	-	-	-	-	-	-	-	-	-	93	71	31
mobile car key cutting service		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	12	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	38
mobile locksmith melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	21	18	26	50	54	44	61	-	30	30	20	20	60	24	-	51	71	67	57	20
replacement keys for cars		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
replacing lost car keys		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	98	98	-	-	81	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
spare car keys cut melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	22	12	20	24	36	35	35	35	47	43	64	61	49	52	42	60	29	29	29	39	40
car key replacement melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	27	13	33	32	61	61	53	58	-	75	-	-	51	-	77	-	55	-	63	-	-
transponder keys melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	15	11	13	11	22	21	24	22	5	6	7	4	19	18	19	2	2	9	6	13	13
access control systems		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	20	14	26	20	34	-	40	33	-	-	-	-	-	-	-	-	-	-	-	-	-
alarm monitoring		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
alarm systems for home		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
alarm systems Melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	64	64	-	88	85	-	-	-	-	68	63	56	62	58	59	33	42
cctv cameras Melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	49	85	89	45	51	50	63	54	55	39	41	63	47	70	-	56	41	45
cctv security camera		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
cctv security cameras		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
cctv security systems		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
cctv systems Melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	58	56	54	62	-	91	76	78	95	-	-	-	-	84	89
home security alarm		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
home security alarm systems		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
home security cameras		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
home security system		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
house security systems		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
security alarm system		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
security alarm systems		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
security systems Melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	99	-	-	96	-	-	-	-	83
wireless alarm systems		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
burglar alarms Melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
24 hour monitoring		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
security cameras melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	61	74	40	41	30	46	59	69	41	35	50	67	85	64	58	40	47
door access control system		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	75	-	-	-	-	-	-	-	-	-	-	-	-	-
motion sensor alarm melbourne		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
locksmiths armadale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	16	7	13	16	23	21	16	22	22	19	17	19	23	27	23	20	29	28	35	33
locksmiths balcatta		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	10	9	8	9	7	8	9	8	8	8	8	8	9	8	8	7	9	9	9	9
locksmiths bayswater		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	35	9	15	9	10	9	10	11	12	9	10	14	11	11	16	18	23	21	18	24
locksmiths cannington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	5	5	5	6	6	4	3	2	5	6	4	6	6	6	6	7	6	7	6
locksmiths claremont		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	32	31	29	6	5	7	3	1	4	4	4	4	5	4	4	4	4	6	6	5
locksmiths como		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	9	5	9	10	12	7	12	6	5	5	3	3	4	4	6	4	1	6	4	3	6
locksmiths east perth		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	5	7	7	9	10	7	7	7	7	6	7	7	7	7	7	5	7	6	7
locksmiths fremantle		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	7	8	8	8	8	7	8	8	8	8	8	8	8	9	6	6	8	8	9	8
locksmiths gosnells		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	4	4	4	4	4	4	4	4	4	4	4	3	3	3	3	2	5	3	4	6
locksmiths joondalup		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	8	14	15	18	14	14	16	17	17	17	17	15	15	15	15	14	20	17	16	19
locksmiths maddington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	5	4	5	5	5	4	4	4	4	4	4	5	5	5	5	5	7	7	6
locksmiths morley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	3	4	4	5	4	5	4	4	5	5	5	5	3	5	3	5	6	4	5
locksmiths nedlands		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	6	11	12	12	9	9	9	7	9	8	8	7	10	10	5	5	6	5	4	6
locksmiths north perth		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	5	7	7	8	8	10	9	8	8	11	10	11	11	10	9	9	12	10	11	15
locksmiths osborne park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	7	7	7	6	6	5	5	5	5	6	6	6	6	5	5	5	6	5	7	10
locksmiths south perth		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	10	9	12	15	13	14	17	17	15	16	18	16	16	18	21	14	14	11	13	13	11
locksmiths victoria park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	8	5	5	5	3	4	3	3	3	3	6	5	5	8	14	16	45	19	17	8
locksmiths wembley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	5	5	5	5	4	4	4	3	4	3	3	3	3	4	4	3	5	6	5	5
locksmiths west perth		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	3	2	3	3	1	1	2	3	5	5	6
locksmiths midland		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	9	35	50	-	62	93	50	63	75	-	-	79	-	98	-	9	9	7	8
locksmiths wangara		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	17	19	17	7	7	10	9	8	8	7	7	8	7	7	6	6	8	8	6	11
locksmiths canning vale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	35	14	13	17	15	14	15	16	44	47	44	-	55	48	44	49	59	71	-
locksmiths malaga		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	33	28	-	39	47	35	37	30	44	40	42	52	45	71	56	48	-	56	53	-
locksmiths belmont		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	41	43	41	53	-	70	77	63	67	17	77	14	18	18	46	15	21	87	18	18
locksmiths applecross		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	65	9	23	24	21	22	13	18	13	28	12	29	33	42	37	-	33	46	35	47	40
locksmiths wanneroo		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	11	10	26	30	24	24	-	10	10	9	9	10	10	47	41	44	48	52	43
locksmiths stirling		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	30	33	34	10	12	10	12	10	13	-	93	-	-	91	-	-	-	-	88	85
locksmiths sorrento		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	94	24	32	32	46	37	47	41	46	54	54	55	60	64	61	61	61	61	74	40	-
locksmiths dianella		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	22	18	12	12	9	9	8	8	33	33	34	36	33	35	35	37	40	-	-
locksmiths karrinyup		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	8	9	11	13	8	8	10	8	8	8	8	7	7	6	5	6	5	5	5
locksmiths maylands		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	19	6	10	8	10	7	6	6	6	6	6	7	6	6	5	2	3	3	3	3
locksmiths mount lawley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	18	9	19	23	27	26	9	8	8	9	9	10	8	8	6	6	7	6	8	9
locksmiths currambine		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	6	7	14	7	6	6	5	18	6	6	7	5	4	4	4	5	5	5	17
locksmiths ocean reef		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	7	13	8	7	8	6	6	6	7	6	7	28	14	28	4	5	2	3	4
locksmiths hillarys		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	9	16	17	9	8	7	9	10	9	9	10	9	8	8	7	7	9	9	9
emergency locksmiths armadale		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	10	3	3	4	9	10	7	6	6	9	9	11	15	15	13	6	29	21	19	33
emergency locksmiths balcatta		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	8	8	8	4	4	4	4	4	4	4	4	1	4	3	3	3	3	6	5	3	8
emergency locksmiths bayswater		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	13	16	1	2	3	2	3	3	1	3	5	7	5	4	2	2	5	4	11	25	27
emergency locksmiths cannington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	2	1	2	2	2	2	2	2	1	2	1	1	1	2	2	3	2	5	4
emergency locksmiths claremont		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	2	3	4	4	3	3	2	3	4	4	4	4	4	4	4	4	5	5	5
emergency locksmiths como		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	16	4	33	13	2	4	4	2	2	2	1	2	3	2	2	2	1	22	19	18	6
emergency locksmiths east perth		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	2	3	6	7	5	5	6	5	5	5	6	6	6	3	4	4	5	5	7
emergency locksmiths fremantle		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	5	4	4	6	6	4	5	5	4	6	6	6	6	6	5	4	5	6	6	6
emergency locksmiths gosnells		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	2	2	1	1	2	2	2	3	2	3	1	3	3	3	2	3	4	5
emergency locksmiths joondalup		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	11	10	11	10	11	12	11	11	12	14	14	12	10	8	9	11	12	9	15	18	18
emergency locksmiths maddington		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	2	3	1	1	2	3	1	1	4	4	4	4	4	3	4	4	4	5	6	4
emergency locksmiths morley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	1	1	3	2	3	2	3	2	2	3	3	2	3	2	3	3	3	4
emergency locksmiths nedlands		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	3	6	7	5	6	4	4	4	5	6	5	5	5	5	3	3	5	5	2	5
emergency locksmiths north perth		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	2	3	4	6	5	5	6	5	5	8	8	7	7	7	6	7	9	8	16	18
emergency locksmiths osborne park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5	3	2	4	3	4	4	1	1	1	1	1	4	1	3	1	3	4	4	4	8
emergency locksmiths south perth		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	8	8	9	11	12	15	13	12	12	15	15	14	16	17	13	13	8	15	12	13
emergency locksmiths victoria park		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6	6	3	3	2	4	4	4	4	4	4	7	6	4	10	16	18	22	25	21	9
emergency locksmiths wembley		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	4	2	3	3	2	1	1	2	2	3	3	3	4	3	3	1	4	3	4	4
