		2021-11-18	2021-12-16	2022-01-20	2022-02-08	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-06-27	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-15	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-16	2024-09-20	2024-10-18	2024-11-14
automatic doors dee why		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors dobroyd point		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors dulwich hill		1	1	-	-	1	3	1	1	1	1	6	4	4	1	1	14	5	1	3	3	3	4	6	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors enmore		4	1	4	4	1	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors forestville		3	1	1	2	-	1	1	1	2	1	1	1	6	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors frenchs forest		1	1	1	1	4	1	1	1	1	1	6	5	4	5	9	8	9	3	4	12	2	12	12	15	3	3	3	2	1	1	1	1	1	1	1	1	1	1
automatic doors haberfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors leichhardt		1	2	3	1	1	1	1	1	1	4	2	1	17	1	22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors lewisham		1	1	1	1	1	1	1	-	5	3	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	3	2
automatic doors lilyfield		4	1	1	4	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors manly		1	1	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors marrickville		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors mona vale		1	1	-	10	-	10	7	12	10	1	10	7	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors newport		1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors northern beaches		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors rozelle		1	-	-	-	-	1	6	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors stanmore		1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors summerhill		1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
automatic doors warriewood		3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1
boom gates wollongong		1	1	2	2	2	1	2	2	1	1	1	2	2	2	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors camperdown		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	17	1	1	1	1	5	2	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors balmain		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1
automatic doors sunnybank hills		1	1	1	12	1	1	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates bowen hills		11	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
automatic doors brisbane		12	8	7	7	5	4	6	8	8	10	7	10	10	12	10	10	10	8	8	11	6	6	5	5	5	5	5	5	4	6	7	8	9	10	9	11	6	3
automatic doors gold coast		6	7	4	4	4	1	2	2	4	4	3	4	4	4	4	4	4	3	3	4	4	3	2	3	3	3	3	2	2	3	4	7	3	4	5	5	3	3
automatic gates brisbane		33	40	38	48	42	44	62	55	50	47	42	55	59	54	57	53	46	50	52	58	52	34	29	32	30	22	24	32	23	20	19	16	16	17	14	11	26	29
automatic gates east brisbane		20	17	25	21	21	19	23	26	27	25	25	27	28	27	28	27	2	1	1	2	1	1	1	2	1	2	2	4	4	4	3	3	1	1	1	2	2	3
automatic gates gold coast		24	27	28	31	34	31	31	31	22	20	17	21	24	20	21	17	-	17	16	17	20	15	15	16	17	14	13	13	13	13	11	13	15	13	12	12	14	19
automatic gates highgate hill		1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	1	3	2	2	2	2	1	1	1	2	1	2	1	1
automatic gates new farm		1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	24	3	3	3	3
automatic gates newstead		1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
automatic gates south brisbane		23	51	9	33	30	42	15	46	42	41	8	53	52	73	56	49	56	50	51	59	49	5	5	6	6	6	6	6	6	5	5	1	4	4	4	4	4	6
automatic gates spring hills		1	7	8	1	1	1	5	1	1	1	1	1	1	1	1	1	14	1	1	1	1	1	1	1	1	1	1	6	1	1	7	6	8	7	5	4	1	1
automatic gates west end		1	1	1	1	-	1	1	4	9	9	1	11	5	24	24	1	1	1	1	1	5	16	3	2	4	4	4	6	6	4	5	5	6	7	6	7	5	7
bifold gates brisbane		7	7	7	7	7	2	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
boom gates brisbane		31	23	27	33	41	33	50	25	24	24	33	49	49	39	45	41	42	44	44	52	52	40	29	38	45	53	50	37	40	36	39	71	76	51	44	51	30	33
commercial doors brisbane		84	80	85	63	53	46	40	44	39	44	34	44	45	42	47	33	32	22	32	42	23	20	22	35	37	35	35	36	30	34	35	40	38	-	32	15	12	38
commercial doors fortitude valley		1	2	-	1	1	23	1	24	23	27	23	18	9	19	-	22	26	10	12	25	22	7	8	9	10	10	7	11	9	9	11	15	12	10	91	-	-	-
commercial doors gold coast		37	24	26	26	19	16	16	15	13	15	8	12	15	11	13	16	15	12	17	15	18	17	17	20	18	15	25	27	21	22	26	24	18	33	30	24	18	23
commercial doors sunnybank		1	1	1	21	1	1	27	1	1	33	43	33	18	19	18	2	6	2	3	7	4	2	2	4	4	2	2	4	3	3	3	3	3	3	2	2	3	3
commercial gates brisbane		17	24	20	26	25	19	24	25	17	16	10	24	21	30	33	25	26	15	26	26	33	30	13	15	16	19	21	20	20	20	30	20	15	14	16	15	15	24
commercial gates fortitude valley		1	1	1	1	1	1	1	1	1	5	5	5	7	6	5	7	9	3	7	4	3	2	2	5	4	4	5	1	3	5	3	5	5	3	5	24	21	26
commercial gates gold coast		16	21	22	25	36	20	18	18	15	15	15	13	18	13	13	15	15	14	12	14	12	11	9	10	11	11	11	11	10	11	8	12	8	7	12	11	6	16
commercial gates logan		4	3	2	3	2	1	2	1	1	1	1	1	1	1	2	2	3	2	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates logan central		4	4	3	5	3	3	3	3	3	3	2	2	4	4	5	5	4	3	5	3	2	1	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates victoria point		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial roller door repairs brisbane		-	95	81	72	59	72	55	67	-	70	-	57	58	58	56	47	44	39	42	42	39	27	35	37	39	39	48	55	58	53	63	61	50	40	44	62	33	54
commercial roller door repairs gold coast		40	39	56	49	33	34	47	52	36	44	39	45	36	22	27	26	24	23	24	25	24	19	19	21	18	17	66	74	64	69	66	78	71	-	83	-	72	-
concertina gates brisbane		13	36	22	18	15	2	2	2	4	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1
telescopic gates brisbane		5	4	4	4	4	3	3	4	4	4	2	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	4	3	2
commercial gates ashgrove		-	-	-	-	-	-	-	-	-	1	1	1	1	1	-	8	6	7	5	1	1	1	1	6	1	4	1	1	1	5	2	1	1	1	5	8	5	4
commercial gates beenleigh		-	-	-	-	-	-	-	-	-	1	1	2	2	2	2	2	2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates browns plains		-	-	-	-	-	-	-	-	-	7	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates carindale		-	-	-	-	-	-	-	-	-	11	1	1	1	1	-	1	1	1	1	3	3	4	4	6	2	6	5	1	1	1	1	1	1	2	1	3	1	1
commercial gates chermside		-	-	-	-	-	-	-	-	-	1	3	1	1	5	5	1	-	1	1	6	3	3	1	5	1	1	1	6	1	3	3	3	1	1	1	13	12	15
commercial gates cleveland		-	-	-	-	-	-	-	-	1	2	2	3	2	2	-	3	4	4	3	4	4	4	3	5	2	1	2	1	1	1	1	1	1	1	1	1	1	2
commercial gates indooroopilly		-	-	-	-	-	-	-	-	-	1	1	1	7	2	1	1	1	1	14	6	4	4	4	1	1	1	-	6	3	1	1	1	1	1	1	1	1	1
commercial gates ipswich		-	-	-	-	-	-	-	-	-	5	1	2	3	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
commercial gates mansfield		-	-	-	-	-	-	-	-	-	1	1	1	33	1	1	1	1	1	-	-	-	52	44	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates mount gravatt		-	-	-	-	-	-	-	-	-	6	3	4	1	5	5	4	4	2	4	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates north lakes		-	-	-	-	-	-	-	-	15	17	19	17	10	16	-	3	4	2	3	2	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1
commercial gates parkinson		-	-	-	-	-	-	-	-	-	1	1	1	1	19	1	1	1	1	1	1	1	1	1	1	1	1	28	1	1	1	1	1	1	1	1	1	1	1
commercial gates petrie		-	-	-	-	-	-	-	-	-	1	1	1	1	-	-	8	6	8	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates redbank plains		-	-	-	-	-	-	-	-	-	1	1	1	1	1	-	1	1	1	1	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates redcliffe		-	-	-	-	-	-	-	-	-	21	1	1	1	1	1	3	4	4	5	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
commercial gates redland bay		-	-	-	-	-	-	-	-	50	21	18	16	1	1	6	4	4	4	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates sandgate		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	10	11	1	1	1	1	1	1	8	1	1	4	4	3	4	1	6	4	5	3
commercial gates springfield		-	-	-	-	-	-	-	-	-	1	8	15	11	9	-	1	1	1	1	-	23	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1
commercial gates st lucia		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	2	2	2	2	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates ascot		-	-	-	-	-	-	-	-	-	1	1	1	1	1	-	-	1	25	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2
commercial gates blackstone		-	-	-	-	-	-	-	-	-	1	3	1	1	1	-	1	1	29	18	16	15	20	2	23	1	9	21	1	1	1	16	30	30	30	1	1	-	-
commercial gates brendale		-	-	-	-	-	-	-	-	-	1	12	1	1	1	17	5	5	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1
commercial gates brighton		-	-	-	-	-	-	-	-	-	22	1	1	1	-	2	5	5	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates bulimba		-	-	-	-	-	-	-	-	-	1	4	8	6	9	-	8	9	1	1	1	4	4	1	1	1	1	4	1	1	1	1	3	1	1	4	1	13	20
commercial gates capalaba		-	-	-	-	-	-	-	-	-	15	3	2	2	3	2	2	-	5	6	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1
commercial gates clontarf		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates hamilton		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	-	1	2	25	21	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates jimboomba		-	-	-	-	-	-	-	-	-	1	7	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates newmarket		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	2	3	3	4	7	1	30
commercial gates newport		-	-	-	-	-	-	-	-	2	-	1	1	1	4	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates scarborough		-	-	-	-	-	-	-	-	-	1	1	1	1	1	-	-	-	-	-	-	14	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
commercial gates stafford		-	-	-	-	-	-	-	-	-	-	1	1	1	1	-	1	1	1	1	1	-	-	1	1	12	-	4	1	1	1	2	1	1	2	4	3	2	2
commercial gates underwood		-	-	-	-	-	-	-	-	-	8	2	2	3	1	2	2	2	3	2	2	2	3	16	3	3	3	3	3	3	2	3	2	2	3	4	4	3	14
commercial gates virginia		-	-	-	-	-	-	-	-	-	1	1	48	1	1	5	6	3	33	31	32	30	23	24	-	-	1	1	1	1	30	73	59	81	55	53	57	52	55
automatic gates ashgrove		-	-	-	-	-	-	-	-	-	2	1	1	9	12	-	8	7	12	10	1	1	1	1	2	2	2	2	3	2	4	4	4	4	30	4	3	4	3
automatic gates beenleigh		-	-	-	-	-	-	-	-	-	2	2	5	3	3	3	3	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates browns plains		-	-	-	-	-	-	-	-	-	3	2	2	2	11	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates carindale		-	-	-	-	-	-	-	-	-	3	2	2	2	2	8	1	1	1	1	1	1	8	2	2	2	2	5	2	2	2	2	2	4	4	4	2	2	2
automatic gates chermside		-	-	-	-	-	-	-	-	-	3	4	1	1	1	1	5	5	1	1	1	1	3	1	1	7	5	6	6	4	5	4	4	4	4	3	9	13	14
automatic gates cleveland		-	-	-	-	-	-	-	-	7	3	5	5	4	-	1	3	3	3	3	4	5	4	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	2
automatic gates indooroopilly		-	-	-	-	-	-	-	-	-	1	3	5	4	5	5	5	5	5	6	6	4	5	4	4	5	4	4	3	4	1	1	1	1	1	1	1	1	1
automatic gates ipswich		-	-	-	-	-	-	-	-	-	45	50	55	52	50	5	4	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates mansfield		-	-	-	-	-	-	-	-	-	17	32	41	41	44	60	43	47	36	34	41	35	29	27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates mount gravatt		-	-	-	-	-	-	-	-	-	12	8	11	12	12	14	13	13	9	13	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates north lakes		-	-	-	-	-	-	-	-	-	21	3	3	3	2	-	2	3	2	2	2	14	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2	1
automatic gates parkinson		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	6	10	3	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates petrie		-	-	-	-	-	-	-	-	-	1	1	1	1	1	-	7	9	7	1	1	1	-	1	1	5	1	1	4	1	1	1	1	1	1	1	1	4	1
automatic gates redbank plains		-	-	-	-	-	-	-	-	-	2	2	2	2	1	-	1	1	1	1	1	1	1	1	1	1	1	5	4	1	1	1	1	1	1	1	1	2	1
automatic gates redcliffe		-	-	-	-	-	-	-	-	-	5	27	24	26	19	29	30	27	26	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1	1	1	1	1	3
automatic gates redland bay		-	-	-	-	-	-	-	-	-	4	3	5	25	2	23	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates sandgate		-	-	-	-	-	-	-	-	-	9	5	11	11	1	1	4	5	11	11	9	1	1	1	1	1	1	1	1	1	3	2	2	2	4	2	1	3	2
automatic gates springfield		-	-	-	-	-	-	-	-	-	29	22	20	24	30	-	1	1	1	1	5	18	6	4	1	1	1	6	1	6	1	1	1	1	1	2	1	2	1
automatic gates st lucia		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1
automatic gates ascot		-	-	-	-	-	-	-	-	-	51	43	2	37	2	44	52	2	2	2	2	1	2	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	2
automatic gates blackstone		-	-	-	-	-	-	-	-	-	1	1	1	1	1	-	1	1	6	6	1	1	1	1	1	1	1	1	1	1	2	4	-	2	2	3	12	1	1
automatic gates brendale		-	-	-	-	-	-	-	-	-	18	21	17	18	18	22	24	19	16	7	5	4	5	4	5	4	3	3	3	3	3	3	2	2	3	3	3	3	4
automatic gates brighton		-	-	-	-	-	-	-	-	-	29	35	38	34	4	4	4	4	4	4	4	3	2	3	3	3	3	3	3	3	1	2	2	2	2	2	3	7	3
automatic gates bulimba		-	-	-	-	-	-	-	-	-	3	7	8	9	10	10	11	8	2	2	9	8	2	2	2	4	4	3	2	3	3	3	3	2	2	2	4	5	6
automatic gates capalaba		-	-	-	-	-	-	-	-	-	23	5	5	21	27	22	19	20	5	5	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates clontarf		-	-	-	-	-	-	-	-	-	2	1	2	2	2	1	5	1	1	1	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates hamilton		-	-	-	-	-	-	-	-	-	31	29	32	32	37	37	40	39	1	1	5	2	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1
automatic gates jimboomba		-	-	-	-	-	-	-	-	-	5	15	15	16	10	12	13	3	3	5	4	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates newmarket		-	-	-	-	-	-	-	-	-	1	12	16	15	19	17	12	18	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	2	6	2	2	6	10
automatic gates newport		-	-	-	-	-	-	-	-	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates scarborough		-	-	-	-	-	-	-	-	-	3	2	1	1	1	-	21	11	11	9	15	5	9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic gates stafford		-	-	-	-	-	-	-	-	-	2	24	1	4	22	6	1	1	1	1	2	6	-	1	1	1	7	6	1	1	1	1	1	1	1	1	1	1	1
automatic gates underwood		-	-	-	-	-	-	-	-	-	6	22	4	4	15	5	3	16	16	16	17	16	14	12	16	11	10	11	10	11	13	13	10	14	16	15	9	8	10
automatic gates virginia		-	-	-	-	-	-	-	-	-	3	-	66	51	-	-	48	1	1	2	30	23	33	1	2	1	1	1	1	1	6	5	3	4	3	10	18	-	10
automatic doors ashgrove		-	-	-	-	-	-	-	-	74	1	1	1	1	1	-	7	4	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1
automatic doors beenleigh		-	-	-	-	-	-	-	-	-	11	7	6	9	10	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors browns plains		-	-	-	-	-	-	-	-	-	4	1	6	3	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors carindale		-	-	-	-	-	-	-	-	-	1	7	1	1	1	-	1	1	1	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1
automatic doors chermside		-	-	-	-	-	-	-	-	-	1	1	4	4	4	3	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors cleveland qld		-	-	-	-	-	-	-	-	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors indooroopilly		-	-	-	-	-	-	-	-	-	1	1	1	1	4	1	1	3	1	3	2	2	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors ipswich		-	-	-	-	-	-	-	-	-	1	31	47	46	54	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors mansfield		-	-	-	-	-	-	-	-	25	1	1	1	1	1	1	1	1	1	1	2	6	5	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors mount gravatt		-	-	-	-	-	-	-	-	39	12	11	12	7	1	1	1	1	2	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors north lakes		-	-	-	-	-	-	-	-	18	8	2	2	2	2	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	1	1	1	1	1
automatic doors parkinson		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	20	27	33	21	36	-	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors petrie		-	-	-	-	-	-	-	-	14	2	1	1	1	1	2	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors redbank plains		-	-	-	-	-	-	-	-	-	8	1	1	1	7	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	1	1
automatic doors redcliffe		-	-	-	-	-	-	-	-	-	2	2	2	6	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	1
automatic doors redland bay		-	-	-	-	-	-	-	-	-	23	1	20	10	12	27	1	21	8	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
automatic doors sandgate		-	-	-	-	-	-	-	-	87	10	2	2	2	2	2	2	2	2	21	27	2	2	2	2	2	1	7	1	1	3	2	1	1	2	2	1	1	2
automatic doors springfield		-	-	-	-	-	-	-	-	8	1	1	9	-	9	-	1	1	1	1	1	2	1	2	4	7	1	3	1	1	1	1	1	1	1	1	1	1	1
automatic doors st lucia		-	-	-	-	-	-	-	-	43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors ascot		-	-	-	-	-	-	-	-	-	40	1	1	1	1	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1
automatic doors blackstone		-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors brendale		-	-	-	-	-	-	-	-	-	1	1	1	1	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors brighton		-	-	-	-	-	-	-	-	-	42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors bulimba		-	-	-	-	-	-	-	-	95	1	1	1	1	1	-	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors capalaba		-	-	-	-	-	-	-	-	81	7	1	1	7	1	1	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors clontarf		-	-	-	-	-	-	-	-	60	1	2	13	1	1	1	1	1	1	5	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors hamilton		-	-	-	-	-	-	-	-	37	3	3	3	3	2	3	4	-	4	5	5	5	2	4	5	4	4	3	3	4	4	5	3	2	2	3	4	2	2
automatic doors jimboomba		-	-	-	-	-	-	-	-	-	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
automatic doors newmarket		-	-	-	-	-	-	-	-	25	1	1	1	3	1	1	22	1	1	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors newport qld		-	-	-	-	-	-	-	-	9	3	1	2	1	1	1	1	2	3	2	2	3	2	2	3	4	3	2	2	1	1	1	1	1	1	1	1	1	1
automatic doors scarborough		-	-	-	-	-	-	-	-	-	2	1	1	1	1	-	11	10	6	3	7	6	18	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
automatic doors stafford		-	-	-	-	-	-	-	-	-	54	1	1	1	1	-	1	1	1	1	1	8	4	1	1	-	2	2	1	1	1	1	1	1	1	1	1	1	4
automatic doors underwood		-	-	-	-	-	-	-	-	3	8	2	2	2	2	14	1	1	1	1	1	1	9	3	2	1	2	1	3	2	1	2	1	1	2	1	1	-	4
automatic doors virginia		-	-	-	-	-	-	-	-	-	28	2	3	3	3	3	2	26	2	4	15	18	26	28	2	2	2	2	1	1	2	2	1	2	2	2	2	-	2
